Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PetID,PhotoAmt,SentimentScore,SentimentMagnitude,HasName,DescWordCount,IsMixedBreed,AgeBin,IsFree,TotalMultimedia,SentimentImpact,AdoptionSpeed
1,1,307,0,3,1,2,7,2,2,2,2,2,1,3,0,12,0,5d00ca4d0,21,0.1,1.7,1,83,1,0,1,21.0,0.17,3
2,3,254,254,3,1,6,0,1,1,2,2,2,1,2,0,12,0,dd7ab4e26,4,0.3,3.0,1,92,0,0,1,4.0,0.8999999999999999,4
2,1,266,0,3,4,7,0,2,1,2,2,2,1,6,0,0,0,df356def7,5,0.3,1.4,1,16,0,0,1,5.0,0.42,1
1,1,141,128,3,1,2,0,2,1,2,2,2,1,6,0,3,0,95b94b4ac,5,0.2,0.2,0,11,1,0,1,5.0,0.04000000000000001,4
1,1,307,0,3,1,5,0,3,1,2,2,2,1,5,0,9,0,e04df6caf,10,0.5,0.5,0,23,1,0,1,10.0,0.25,2
2,2,266,0,1,1,6,0,1,1,2,2,2,1,1,0,12,0,90bfb8cb2,2,0.6,1.2,0,97,0,0,1,2.0,0.72,0
1,3,39,307,2,1,5,7,2,2,2,1,2,1,1,0,12,0,f72db59b3,9,0.3,4.4,1,94,1,0,1,9.0,1.32,3
2,12,266,0,2,1,4,7,2,1,2,2,2,1,1,0,3,0,15adc8d48,1,0.0,1.5,0,49,0,1,1,1.0,0.0,3
1,1,307,307,1,2,6,7,1,2,2,2,3,1,1,0,12,0,1d5870131,3,-0.5,0.5,1,3,1,0,1,3.0,-0.25,2
1,24,307,0,1,1,2,0,2,2,3,3,3,1,3,0,5,0,776354931,2,0.2,2.7,1,52,1,2,1,2.0,0.54,4
1,12,169,307,2,1,2,3,1,2,3,1,1,1,1,0,12,0,6ada9811e,1,0.0,0.3,1,12,1,1,1,1.0,0.0,1
1,9,307,0,1,7,0,0,2,1,1,1,1,1,1,0,9,0,9c580ca06,1,0.4,4.8,1,63,1,1,1,1.0,1.92,4
1,120,60,0,2,4,7,0,2,1,3,3,3,1,1,0,12,0,d3975e1bd,2,0.0,3.4,1,124,0,3,1,2.0,0.0,2
2,5,265,0,3,1,4,6,2,2,2,2,2,1,3,0,12,0,2563127ad,3,0.3,0.6,1,19,0,1,1,3.0,0.18,4
1,2,307,0,3,2,0,0,2,1,2,2,2,1,2,0,0,0,65ba8b6a0,5,-0.5,0.5,1,57,1,0,1,5.0,-0.25,4
1,8,307,0,2,1,0,0,2,1,1,1,1,1,1,0,6,0,2625dcb50,8,0.5,3.9,1,87,1,1,1,8.0,1.95,2
2,5,266,0,2,5,0,0,3,1,1,1,2,1,1,0,12,0,406a1e534,5,0.1,0.1,1,3,0,1,1,5.0,0.010000000000000002,2
2,4,264,0,1,4,0,0,3,3,2,1,2,1,1,150,12,0,e8ec1a562,1,0.4,2.0,1,18,0,1,0,1.0,0.8,1
2,8,251,254,2,2,0,0,2,2,1,1,2,1,1,200,12,0,8cccc67d4,3,0.5,1.1,1,33,1,1,0,3.0,0.55,3
1,2,307,0,2,1,0,0,2,1,2,1,2,1,1,0,3,0,ead547f1b,3,-0.1,0.1,1,19,1,0,1,3.0,-0.010000000000000002,3
1,2,307,307,3,1,2,7,2,2,2,2,2,1,9,0,8,0,832110a99,9,0.4,2.2,1,34,1,0,1,9.0,0.8800000000000001,4
2,48,283,0,2,1,2,7,2,2,1,1,1,1,1,0,3,0,969634296,0,0.1,0.8,0,70,0,2,1,0.0,0.08000000000000002,4
1,96,75,179,1,6,0,0,1,3,2,2,2,1,1,20,9,0,0c3cb3d44,1,0.7,1.4,1,12,1,3,0,1.0,0.9799999999999999,2
1,4,307,189,1,1,2,0,2,1,3,3,2,1,1,0,3,0,c2fc23444,6,0.3,1.6,1,65,1,1,1,6.0,0.48,3
1,3,307,307,2,1,2,5,2,1,2,2,2,1,1,0,12,0,24e2a6ff5,1,0.0,0.0,1,6,1,0,1,1.0,0.0,2
1,1,307,0,1,1,0,0,2,1,2,2,2,1,1,0,12,0,2a36bc3b5,1,0.1,0.1,1,3,1,0,1,1.0,0.010000000000000002,1
2,26,265,0,2,2,5,7,3,2,2,1,2,1,1,10,13,0,70a534945,2,0.3,3.2,1,75,0,2,0,2.0,0.96,4
2,24,296,0,1,2,0,0,2,2,3,1,2,1,1,0,5,0,2b446dd3c,5,0.1,1.6,1,17,0,2,1,5.0,0.16000000000000003,4
2,2,266,0,2,2,5,7,2,1,2,2,2,1,1,0,12,0,deac22864,4,0.5,1.1,0,10,0,0,1,4.0,0.55,2
2,2,265,0,1,1,2,6,2,2,2,1,2,1,1,50,12,1,fb4078a22,5,0.1,3.7,1,141,0,0,0,6.0,0.37000000000000005,3
2,4,266,0,1,1,2,0,2,1,2,2,2,1,1,0,12,0,f1e6fcd95,2,0.1,0.7,1,39,0,1,1,2.0,0.06999999999999999,4
2,0,266,299,1,1,6,7,2,1,2,2,2,1,1,0,3,0,3ee594f5a,10,0.2,12.5,1,385,1,0,1,10.0,2.5,1
2,2,266,0,2,3,0,0,1,1,2,2,2,1,1,0,3,0,e46fa829b,5,0.2,0.5,1,19,0,0,1,5.0,0.1,2
1,4,307,0,3,2,0,0,2,2,1,1,1,1,3,0,12,0,4bce78644,3,0.1,1.8,1,59,1,1,1,3.0,0.18000000000000002,4
1,27,179,0,2,1,0,0,2,2,1,1,2,1,1,200,12,0,3089a5bd8,2,0.1,3.3,1,147,0,2,0,2.0,0.33,2
1,15,44,0,1,1,2,7,3,1,1,1,2,1,1,0,12,0,779d50e4f,1,0.1,0.1,1,3,0,2,1,1.0,0.010000000000000002,2
2,2,303,265,1,1,2,4,1,2,2,2,2,1,1,0,12,0,ef3fad107,5,-0.1,3.4,1,123,1,0,1,5.0,-0.34,1
1,2,307,0,2,2,0,0,2,2,2,1,2,1,1,0,12,0,4eb9088a2,1,0.4,0.4,1,19,1,0,1,1.0,0.16000000000000003,3
2,7,266,0,2,6,7,0,2,1,2,2,3,1,2,0,12,0,b25d569cd,3,0.2,2.2,1,44,0,1,1,3.0,0.44000000000000006,4
1,5,307,0,1,1,2,0,3,1,2,2,2,1,1,0,12,0,98c36e1bc,0,-0.1,0.8,1,79,1,1,1,0.0,-0.08000000000000002,4
1,3,307,0,1,1,2,0,2,1,1,1,2,1,1,0,12,0,01d981c81,8,0.3,1.0,1,23,1,0,1,8.0,0.3,2
2,5,271,248,2,1,6,7,2,2,3,3,3,1,1,0,3,0,f4060848e,13,0.8,0.8,1,6,1,1,1,13.0,0.6400000000000001,1
2,1,266,0,2,2,0,0,3,1,2,1,2,1,1,0,12,0,3402b3970,4,0.5,1.1,1,38,0,0,1,4.0,0.55,2
2,2,266,256,1,1,2,6,3,1,2,2,2,1,3,0,12,0,7d7fddaed,4,0.6,0.6,1,5,1,0,1,4.0,0.36,1
2,3,266,0,2,4,6,7,2,1,1,1,1,1,1,100,12,0,141a53bee,2,0.2,1.1,1,24,0,0,0,2.0,0.22000000000000003,4
1,60,49,0,1,2,0,0,2,1,3,3,3,1,1,0,12,0,3433731c5,1,0.6,3.2,1,81,0,2,1,1.0,1.92,1
2,4,266,0,2,1,4,7,2,1,2,1,2,1,1,30,12,0,e4c2ab3c4,1,0.2,3.7,1,73,0,1,0,1.0,0.7400000000000001,1
2,4,266,0,1,1,6,7,2,1,3,3,3,1,1,0,12,0,edd61c330,4,-0.1,0.5,0,18,0,1,1,4.0,-0.05,3
1,72,0,307,1,1,2,0,2,2,2,2,2,1,1,0,12,0,7b5bee232,5,0.0,2.0,1,85,1,3,1,5.0,0.0,4
2,10,266,0,2,1,0,0,2,1,2,2,2,1,1,0,12,0,4ea44a5b0,1,0.0,0.3,1,19,0,1,1,1.0,0.0,4
2,2,254,0,2,1,4,7,2,1,2,1,2,1,1,0,12,0,e38f07d89,12,0.2,4.3,1,171,0,0,1,12.0,0.86,1
1,5,128,307,1,2,7,0,2,1,1,1,1,1,1,0,3,0,33a51709e,6,0.1,1.1,1,49,1,1,1,6.0,0.11000000000000001,2
1,3,307,49,1,1,7,0,2,1,2,2,2,1,1,0,3,0,85ff0f493,2,0.1,1.5,1,31,1,0,1,2.0,0.15000000000000002,2
2,2,266,0,2,5,7,0,2,1,2,1,2,1,1,0,3,0,09a41530d,3,0.4,2.6,1,42,0,0,1,3.0,1.04,2
2,5,266,0,2,1,0,0,1,1,1,1,2,1,1,100,3,0,409d5bc3d,3,0.4,1.8,1,44,0,1,0,3.0,0.7200000000000001,4
1,48,307,0,1,2,0,0,2,1,1,1,1,1,1,50,12,0,ab2c124e7,3,0.8,0.8,1,5,1,2,0,3.0,0.6400000000000001,4
2,1,273,0,3,1,3,7,1,1,2,1,2,1,5,0,3,0,8ba1566de,1,0.2,0.2,1,3,0,0,1,1.0,0.04000000000000001,1
1,24,179,307,1,7,0,0,2,1,1,1,3,1,1,0,12,0,c55e9baaf,5,0.5,4.5,1,58,1,2,1,5.0,2.25,1
1,1,11,0,2,2,0,0,2,2,2,2,2,1,1,0,3,0,b1c7e0838,4,0.6,1.3,1,38,0,0,1,4.0,0.78,4
1,4,141,307,1,5,0,0,2,1,2,1,1,1,1,50,12,0,412d6c47d,3,0.9,0.9,1,34,1,1,0,3.0,0.81,4
2,1,265,265,3,1,4,7,2,2,3,3,3,1,4,0,12,0,e4f17eace,8,0.7,0.7,1,33,0,0,1,8.0,0.48999999999999994,2
1,2,307,0,2,1,2,7,2,1,1,1,2,1,4,0,12,0,10fa4505d,7,0.9,2.7,1,48,1,0,1,7.0,2.43,3
1,1,307,0,2,2,7,0,2,2,2,1,2,1,1,0,8,1,07558410c,5,0.3,2.1,1,44,1,0,1,6.0,0.63,2
2,1,299,0,1,1,3,6,1,2,1,1,1,1,5,0,3,0,0b3f851f0,4,0.4,1.2,0,38,0,0,1,4.0,0.48,3
1,2,203,307,1,1,2,5,2,2,2,1,2,1,1,50,12,0,01f976ec9,5,-0.3,0.3,1,33,1,0,0,5.0,-0.09,1
2,4,266,0,1,4,7,0,1,1,2,2,2,2,1,0,3,0,ec5aeb98a,3,0.3,2.4,1,49,0,1,1,3.0,0.72,2
2,1,299,0,2,1,2,7,1,1,2,1,2,1,1,0,12,0,c6df796ba,2,0.5,1.7,1,17,0,0,1,2.0,0.85,1
2,6,306,266,2,1,7,0,2,1,1,1,2,1,1,0,9,0,b3170958f,7,0.0,2.7,1,112,1,1,1,7.0,0.0,4
2,2,266,0,2,7,0,0,2,1,1,1,2,1,1,30,12,0,848338a56,1,0.0,0.7,1,66,0,0,0,1.0,0.0,3
1,1,307,103,1,1,2,0,1,1,3,3,3,1,2,0,3,0,489466e53,2,0.5,1.7,1,40,1,0,1,2.0,0.85,1
2,1,299,0,1,1,7,0,1,2,2,2,2,1,1,0,12,0,a3aaac2de,5,0.1,1.5,0,64,0,0,1,5.0,0.15000000000000002,0
2,12,266,0,1,2,7,0,2,1,1,1,1,1,1,0,12,0,98bcfde91,4,0.3,3.3,1,87,0,1,1,4.0,0.9899999999999999,2
1,24,20,72,2,1,2,7,2,2,1,1,1,1,1,0,12,0,c3a52fbbe,11,0.5,3.5,1,57,1,2,1,11.0,1.75,4
2,3,266,285,1,1,2,7,1,2,2,2,2,1,3,0,8,0,a688a434e,6,0.0,0.0,1,15,1,0,1,6.0,0.0,4
1,16,205,0,1,1,2,7,1,3,1,1,1,1,1,180,12,0,15937e540,4,0.1,7.5,1,184,0,2,0,4.0,0.75,1
1,4,72,307,2,2,7,0,2,1,1,1,2,1,1,0,12,0,d30c88c64,4,0.1,3.5,1,65,1,1,1,4.0,0.35000000000000003,3
2,60,264,264,3,1,6,7,3,3,1,1,1,1,2,0,12,0,b342437c5,2,0.0,4.7,1,245,0,2,1,2.0,0.0,2
2,2,264,265,1,4,5,7,1,2,2,2,2,1,2,0,13,0,0bd394ec8,2,-0.2,0.2,1,13,1,0,1,2.0,-0.04000000000000001,4
2,2,283,283,3,1,6,7,1,2,3,3,3,1,4,0,12,0,b178f36d1,4,0.0,0.0,1,10,0,0,1,4.0,0.0,4
2,12,266,265,1,1,7,0,2,2,1,1,2,1,1,0,12,0,ed5261f14,2,0.1,2.6,1,45,1,1,1,2.0,0.26,2
1,2,307,307,1,1,2,0,2,2,2,1,2,1,1,0,12,0,66064ba80,3,0.0,0.0,1,2,1,0,1,3.0,0.0,2
1,24,179,0,1,2,0,0,1,3,1,1,2,1,1,150,12,0,a5767a3da,0,-0.9,0.9,1,40,0,2,0,0.0,-0.81,1
1,1,70,307,2,1,5,0,2,1,2,2,2,1,1,0,12,0,49ad94a6a,5,0.5,2.5,1,64,1,0,1,5.0,1.25,1
1,108,205,0,2,2,7,0,1,2,3,1,3,2,1,0,12,0,175926b9c,2,0.1,2.1,1,141,0,3,1,2.0,0.21000000000000002,3
1,2,218,307,3,1,2,3,2,1,2,1,2,1,5,0,12,0,c659e8a32,6,0.4,3.6,1,52,1,0,1,6.0,1.4400000000000002,2
2,4,266,0,1,3,0,0,2,1,3,3,2,1,1,50,12,0,4d8f211f8,1,0.2,4.6,1,132,0,1,0,1.0,0.9199999999999999,4
2,3,266,266,3,1,0,0,1,1,1,1,2,1,2,0,12,0,6917782f7,23,0.2,7.6,1,231,0,0,1,23.0,1.52,3
2,12,265,0,2,2,7,0,2,2,1,1,2,1,1,0,12,0,1f4ebd382,5,0.0,0.6,1,62,0,1,1,5.0,0.0,4
1,2,307,0,2,1,2,0,2,1,1,1,1,1,1,0,12,0,537b5f09b,5,0.0,3.3,1,127,1,0,1,5.0,0.0,3
2,4,266,0,1,4,7,0,2,1,2,1,2,1,1,0,12,0,1a38aecad,6,0.2,2.8,1,132,0,1,1,6.0,0.5599999999999999,2
1,3,307,0,2,2,0,0,2,1,1,1,1,1,1,0,3,0,b2a23ac85,6,0.4,1.0,1,21,1,0,1,6.0,0.4,4
1,6,307,0,2,2,0,0,2,1,2,1,2,1,1,0,9,0,4cc8c07d5,2,0.4,1.4,1,19,1,1,1,2.0,0.5599999999999999,3
1,24,307,0,2,2,0,0,1,1,1,1,1,1,1,0,12,0,1e7159da4,5,0.4,2.4,1,92,1,2,1,5.0,0.96,4
2,7,254,303,2,1,4,7,2,1,1,1,2,1,1,0,12,0,b36616178,7,0.1,0.1,1,3,1,1,1,7.0,0.010000000000000002,2
1,3,307,0,2,2,7,0,2,1,1,1,2,1,1,0,3,0,5c1890dc7,4,0.3,1.0,1,15,1,0,1,4.0,0.3,2
1,1,307,0,1,1,2,0,2,1,2,2,2,1,1,0,3,0,0a6b9433e,3,0.0,0.4,1,26,1,0,1,3.0,0.0,2
2,7,299,0,1,1,0,0,2,2,3,3,2,2,1,0,12,0,d930f411f,7,0.6,1.3,1,26,0,1,1,7.0,0.78,3
1,3,307,141,1,3,0,0,3,1,1,1,2,1,1,0,12,0,164857bd8,4,0.9,0.9,1,8,1,0,1,4.0,0.81,0
2,24,266,0,3,2,6,7,2,1,2,2,2,2,2,0,3,0,331c39c92,2,0.5,3.0,1,51,0,2,1,2.0,1.5,4
2,12,265,0,1,1,7,0,2,2,1,1,1,1,1,0,6,0,05a05d562,3,0.3,0.7,1,15,0,1,1,3.0,0.21,1
1,5,307,0,2,4,7,0,2,2,2,1,2,1,1,0,8,0,919820452,3,0.3,1.5,1,47,1,1,1,3.0,0.44999999999999996,4
2,8,254,265,2,1,3,0,2,2,3,1,1,1,2,0,9,0,0308c9eda,3,0.2,2.3,1,57,1,1,1,3.0,0.45999999999999996,4
2,4,265,0,2,3,7,0,2,2,2,1,2,1,2,0,3,0,f35a5dd35,9,0.3,4.1,1,82,0,1,1,9.0,1.2299999999999998,3
1,19,72,152,2,5,7,0,2,1,1,1,1,1,1,0,12,0,a3e73475f,1,0.4,1.9,0,42,1,2,1,1.0,0.76,4
1,6,307,0,2,1,0,0,2,2,2,1,2,1,1,0,12,1,997db5df5,4,0.0,3.3,1,100,1,1,1,5.0,0.0,4
2,6,266,0,1,1,7,0,1,2,3,3,2,1,1,1,12,0,bd485150e,3,0.3,0.8,1,1,0,1,0,3.0,0.24,4
2,3,266,0,1,6,0,0,1,1,2,2,2,1,2,0,0,0,e6a856527,4,0.5,3.5,1,64,0,0,1,4.0,1.75,2
2,7,254,266,2,1,4,7,2,1,1,1,1,1,1,50,12,0,14c70b2c2,3,0.0,0.0,1,68,1,1,0,3.0,0.0,1
2,4,265,0,2,1,7,0,2,2,2,1,2,1,1,0,12,0,91054dc16,1,0.2,2.6,1,59,0,1,1,1.0,0.52,2
1,120,103,0,1,1,2,0,4,2,3,3,2,1,1,0,12,0,c62a2a817,3,-0.1,1.6,1,65,0,3,1,3.0,-0.16000000000000003,2
2,1,252,0,3,7,0,0,1,1,2,2,1,1,2,0,3,0,456c7a365,3,0.4,0.8,0,15,0,0,1,3.0,0.32000000000000006,2
1,36,141,0,1,5,0,0,2,2,2,1,2,1,1,200,8,0,919ebd16f,2,0.1,2.7,1,54,0,2,0,2.0,0.27,4
2,2,266,0,2,1,0,0,1,1,2,1,2,1,1,0,12,0,0510cacd0,2,0.3,3.5,1,80,0,0,1,2.0,1.05,1
1,3,307,0,2,2,4,7,2,1,1,1,2,1,1,50,12,0,be4c2e0d5,1,0.1,0.1,1,11,1,0,0,1.0,0.010000000000000002,4
1,13,307,307,2,7,0,0,1,1,2,2,1,1,1,0,12,0,ee8bf2efb,1,0.3,1.2,1,30,1,2,1,1.0,0.36,3
1,1,307,307,2,1,2,7,2,1,2,1,2,1,3,0,12,0,df706fd55,4,0.1,1.2,1,45,1,0,1,4.0,0.12,2
1,24,307,0,1,3,0,0,3,2,2,1,1,1,1,0,12,0,115d6458f,8,0.0,16.8,1,695,1,2,1,8.0,0.0,3
1,41,205,0,1,3,7,0,1,1,1,1,1,1,1,350,12,0,8ecb9aab0,3,0.1,5.0,1,212,0,2,0,3.0,0.5,2
1,4,307,0,1,1,2,0,2,1,1,1,3,1,1,0,3,0,0338fcdaf,3,-0.1,1.9,1,60,1,1,1,3.0,-0.19,4
1,8,307,307,3,2,0,0,2,1,3,3,3,1,4,0,3,0,c9d955ac9,1,0.3,1.0,0,28,1,1,1,1.0,0.3,4
2,3,264,0,2,1,2,5,3,3,1,1,2,1,1,50,12,0,8e76c8e39,2,0.3,4.4,1,126,0,0,0,2.0,1.32,1
1,14,307,0,1,1,2,0,2,2,1,1,1,1,1,0,3,0,5b59ef7ee,2,0.5,1.0,1,18,1,2,1,2.0,0.5,4
1,1,307,0,2,1,7,0,2,1,1,1,3,1,2,0,8,0,51df78553,5,0.4,1.3,1,27,1,0,1,5.0,0.52,3
1,6,307,0,2,2,0,0,2,1,2,2,2,1,1,0,3,0,4df0d1886,1,0.8,0.8,0,33,1,1,1,1.0,0.6400000000000001,4
1,10,307,0,1,2,4,7,2,2,1,1,2,1,1,0,12,0,8a811328d,1,0.4,1.5,1,30,1,1,1,1.0,0.6000000000000001,4
1,36,307,0,2,7,0,0,1,2,1,1,1,1,1,0,12,0,6326958d4,5,0.0,5.4,1,189,1,2,1,5.0,0.0,3
1,24,307,0,1,1,7,0,2,1,2,2,2,2,1,0,12,0,682cbe0f9,3,0.5,6.1,1,127,1,2,1,3.0,3.05,4
1,36,307,0,1,2,5,0,1,2,1,1,1,1,1,200,3,0,cc515ec8c,3,0.5,4.8,1,135,1,2,0,3.0,2.4,2
1,12,76,307,1,1,7,0,1,1,3,3,1,1,1,0,3,0,3e0d923df,2,0.8,0.8,1,6,1,1,1,2.0,0.6400000000000001,4
2,2,265,264,2,1,2,7,2,2,1,1,2,1,1,10,3,0,e4eb08c79,3,0.6,4.6,1,103,1,0,0,3.0,2.76,4
2,3,266,0,1,4,0,0,1,1,2,1,2,1,1,0,3,0,e418eb448,1,0.2,8.7,1,260,0,0,1,1.0,1.74,1
2,48,266,0,2,6,7,0,2,1,2,2,2,1,1,0,3,0,bb76bfc79,5,0.4,2.2,1,77,0,2,1,5.0,0.8800000000000001,4
1,11,76,307,2,1,2,7,2,2,1,3,1,1,2,0,7,0,e2f5253f7,1,-0.1,2.3,1,152,1,1,1,1.0,-0.22999999999999998,4
1,15,179,179,2,5,0,0,2,1,1,1,2,1,1,500,8,0,525947b88,1,0.5,0.5,1,33,0,2,0,1.0,0.25,4
2,3,265,0,1,2,7,0,1,2,1,1,3,1,1,0,3,0,e6a5867d8,1,0.0,2.4,1,91,0,0,1,1.0,0.0,0
1,14,307,0,2,5,7,0,2,1,1,1,2,1,1,0,12,0,a1686cafa,0,0.2,2.6,1,77,1,2,1,0.0,0.52,4
1,4,307,0,1,1,0,0,2,1,3,3,3,1,1,0,3,0,75bd3a017,2,0.3,1.3,0,39,1,1,1,2.0,0.39,2
2,6,266,0,2,2,4,7,2,1,1,1,1,1,1,0,12,0,ed8703dd2,5,0.6,2.5,1,52,0,1,1,5.0,1.5,2
1,2,307,0,3,1,2,5,2,1,1,1,2,1,5,0,12,0,4d8bc908b,11,0.1,3.0,1,117,1,0,1,11.0,0.30000000000000004,3
1,2,307,0,1,1,7,0,2,1,2,2,2,1,1,0,3,0,469bd2504,3,0.0,0.0,0,3,1,0,1,3.0,0.0,2
2,7,266,0,2,6,0,0,1,1,1,1,3,1,1,0,3,0,fe65d17b1,1,0.3,0.3,1,7,0,1,1,1.0,0.09,4
1,1,307,0,3,2,5,7,2,1,2,1,2,1,2,0,12,0,5a7207717,23,0.1,4.4,1,181,1,0,1,23.0,0.44000000000000006,2
2,60,265,0,1,5,6,7,3,2,1,1,1,1,1,0,3,0,f6dc58442,8,0.6,3.2,1,64,0,2,1,8.0,1.92,3
2,18,266,0,3,4,0,0,3,1,2,2,2,1,5,0,10,0,66c28f55b,1,-0.3,0.3,1,74,0,2,1,1.0,-0.09,3
2,60,266,0,2,7,0,0,3,1,1,1,1,2,1,0,12,0,9f0635623,5,0.2,0.2,1,4,0,2,1,5.0,0.04000000000000001,3
2,3,265,0,2,3,7,0,2,2,1,1,1,1,1,0,12,0,7c8960273,2,0.8,0.8,1,1,0,0,1,2.0,0.6400000000000001,4
1,72,109,0,1,3,0,0,2,2,1,1,2,1,1,30,12,0,e0764fb9a,3,0.9,0.9,1,6,0,3,0,3.0,0.81,2
1,2,189,307,3,1,4,0,2,2,2,1,2,1,3,0,3,0,b7d2d752f,3,0.2,1.5,1,65,1,0,1,3.0,0.30000000000000004,1
1,2,307,307,2,5,0,0,2,2,2,2,2,1,1,0,9,0,88b60278f,12,0.0,0.0,1,9,1,0,1,12.0,0.0,3
2,2,276,299,2,2,5,7,2,3,2,2,2,1,1,100,12,0,5781e566b,1,0.2,2.1,1,69,1,0,0,1.0,0.42000000000000004,1
1,72,20,0,1,2,7,0,2,1,1,1,1,1,1,0,12,0,69b2e9f3f,2,0.4,7.3,1,236,0,3,1,2.0,2.92,3
2,24,266,0,2,1,2,5,2,1,2,1,1,1,1,0,3,0,8e4a80297,4,0.1,0.3,1,50,0,2,1,4.0,0.03,4
1,2,307,0,2,2,0,0,2,2,3,1,2,1,1,0,8,0,ed9d88a61,2,0.1,0.1,1,5,1,0,1,2.0,0.010000000000000002,4
2,3,266,0,1,5,6,7,2,1,1,2,2,1,2,0,3,0,6c896760b,5,0.4,1.2,1,13,0,0,1,5.0,0.48,1
1,48,173,307,2,2,0,0,2,1,2,2,2,1,1,0,12,0,9a9f6c753,4,0.2,5.2,1,165,1,2,1,4.0,1.04,4
1,36,119,0,1,6,7,0,3,2,1,1,1,2,1,200,12,0,2bc51f69b,5,0.3,4.7,1,204,0,2,0,5.0,1.41,4
2,1,266,0,2,1,6,7,2,1,2,1,2,1,1,0,12,0,f6c3b531d,7,0.0,2.5,1,128,0,0,1,7.0,0.0,1
1,2,307,307,3,1,5,7,2,2,2,1,2,1,5,0,3,0,1dcb1fe2f,6,0.7,0.7,1,12,1,0,1,6.0,0.48999999999999994,4
1,1,307,0,2,1,2,0,2,1,1,1,2,1,1,0,12,0,e909c484a,5,0.8,0.8,1,15,1,0,1,5.0,0.6400000000000001,3
1,16,218,307,1,2,0,0,2,1,1,1,1,1,1,300,12,0,e8d0eedf7,1,0.7,3.6,1,76,1,2,0,1.0,2.52,4
2,5,266,0,2,6,7,0,1,1,1,1,1,1,1,70,12,0,bf5700a80,5,0.6,1.9,1,16,0,1,0,5.0,1.14,1
2,1,266,0,2,3,5,7,2,1,1,1,2,1,2,100,12,0,fa773690e,8,0.2,6.1,1,235,0,0,0,8.0,1.22,2
1,1,307,0,1,1,2,0,2,1,2,1,2,1,1,0,3,1,54c2d49bb,6,-0.2,3.1,1,108,1,0,1,7.0,-0.6200000000000001,2
2,3,265,0,2,2,4,7,2,2,2,2,2,1,2,0,3,0,45c278a7d,2,0.2,0.8,1,23,0,0,1,2.0,0.16000000000000003,2
2,2,247,266,1,1,7,0,1,2,2,1,3,1,1,0,12,0,40fa3f339,2,0.6,1.8,1,25,1,0,1,2.0,1.08,0
2,2,266,0,1,1,0,0,2,1,1,1,2,1,1,0,12,0,74e18bd5e,3,0.6,1.2,1,10,0,0,1,3.0,0.72,1
1,4,307,307,3,1,0,0,1,2,3,3,2,1,2,0,8,0,3821d75e9,5,0.1,1.1,1,55,1,1,1,5.0,0.11000000000000001,2
2,9,266,0,2,5,7,0,2,1,2,1,2,1,1,0,3,0,f96ccddd5,4,0.2,9.2,1,330,0,1,1,4.0,1.8399999999999999,1
2,54,266,0,1,3,4,7,2,1,1,1,1,1,1,0,3,0,24750a30f,2,0.6,3.8,1,62,0,2,1,2.0,2.28,4
1,24,307,0,2,2,4,0,2,1,1,1,1,1,1,0,3,0,0e88c1c1c,3,0.4,1.7,1,38,1,2,1,3.0,0.68,4
2,12,292,266,2,2,5,0,2,2,1,1,1,1,2,0,3,0,1edbf1acd,4,0.4,2.7,1,132,1,1,1,4.0,1.08,2
1,0,307,0,1,1,2,3,3,1,2,2,2,1,5,0,0,0,40b1839ea,7,0.0,0.6,1,26,1,0,1,7.0,0.0,2
1,36,195,0,2,6,7,0,2,2,1,1,2,1,1,0,12,0,0636650db,1,0.2,1.7,1,39,0,2,1,1.0,0.34,1
2,26,265,0,2,6,0,0,2,2,1,1,2,1,1,0,12,0,0025a8313,2,0.0,0.0,1,36,0,2,1,2.0,0.0,4
2,3,266,241,1,1,6,0,2,1,1,1,2,1,1,1,12,0,b652b7241,4,0.8,2.5,1,3,1,0,0,4.0,2.0,4
1,3,307,0,2,2,0,0,2,2,2,2,2,1,1,0,12,0,74ca92e79,8,0.3,1.4,1,24,1,0,1,8.0,0.42,2
1,36,50,307,1,3,0,0,3,1,1,1,1,1,1,0,12,0,2ba8bb04a,2,0.3,2.0,1,90,1,2,1,2.0,0.6,3
2,12,242,252,3,1,0,0,2,3,1,1,2,1,2,0,3,0,3dfe89264,3,0.0,2.4,1,49,1,1,1,3.0,0.0,0
1,2,103,307,2,1,4,0,2,2,2,2,2,1,1,0,3,0,29af2b6ec,1,0.4,1.3,0,27,1,0,1,1.0,0.52,2
2,5,276,285,2,2,5,0,3,3,1,1,2,1,1,100,12,0,759e2e94e,2,0.0,0.0,1,75,1,1,0,2.0,0.0,3
2,3,285,0,2,1,3,7,2,3,2,1,2,1,1,400,12,0,e940019a3,1,0.5,0.5,0,7,0,0,0,1.0,0.25,4
2,3,264,266,3,3,7,0,2,3,2,2,2,1,4,0,12,0,75b13bc88,5,0.1,4.1,1,104,1,0,1,5.0,0.41,2
1,16,218,307,2,2,5,0,2,1,1,1,1,1,1,300,12,0,cbd703fb6,1,0.7,4.5,1,83,1,2,0,1.0,3.15,4
2,1,265,306,3,2,4,6,1,2,2,2,2,1,5,0,12,0,865e968b4,2,0.2,1.4,1,32,1,0,1,2.0,0.27999999999999997,3
